date,title,link,content
2022-11-09,"세계최대 가상화폐거래소 바이낸스, '유동성 위기' FTX 인수",https://n.news.naver.com/mnews/article/008/0004815607?sid=101,"[




(서울=뉴스1) 이승배 기자 = 창펑자오 바이낸스 CEO가 4일 오전 서울 중구 장충체육관에서 열린 '제2회 분산경제포럼(디코노미2019)'에 참석해 발표하고 있다.  블록체인과 암호화폐 관련 전문가들이 대거 참여하는 이번 포럼은 오는 6일까지 서울 중구 장충체육관에서 열린다. 2019.4.4/뉴스1  세계최대 가상화폐 거래소 바이낸스가 유동성 문제로 위기를 맞은 경쟁업체 FTX를 인수한다. 8일(현지시간) 블룸버그, CNBC 등에 따르면, 이날 창펑 자오 바이앤스 최고경영자(CEO)는 트위터를 통해 ""FTX에 중대한 유동성 경색이 발생했고 이에 바이낸스에 도움을 요청했다""며 ""FTX를 완전히 인수하고 유동성 위기를 해결하는 것을 돕기 위해 우리는 구속력 없는 LOI(의향서)에 서명했다""고 밝혔다. 그는 바이낸스가 앞으로 몇 일 동안 인수를 위한 철저한 실사를 할 것이며, 회사는 언제든지 이번 거래에서 손을 뗄 수 있는 권리를 가지고 있다고 덧붙였다. FTX.com의 샘 뱅크먼 프리드 CEO도 같은 시간 트위터를 통해 ""CZ(창펑 자오), 바이낸스, 그리고 우리의 모든 지지자들에게 큰 감사를 드린다""며 ""우리 팀은 현재 정리작업을 하고 있고, 이는 유동성 경색을 해결할 것""이라고 밝혔다. 그는 ""모든 자산은 1대1로 커버될 것""이라며 ""이것이 우리가 바이낸스에게 들어오라고 요청한 주요 이유 중 하나""라고 설명했다. 



알라메다의 대차대조표 상당부분이 FTT로 채워져 있다는 사실을 보도한 코인데스크의 11월2일자 보도 /사진=코인데스크 캡쳐FTX의 유동성 경색 문제는 지난주부터 시작됐다. 코인업계 전문미디어인 코인데스크는 FTX 계열인 알라메다 리서치 내부 보고서를 인용해 ""알라메다의 대차대조표 상당 부분이 FTX가 발행한 토큰인 FTT로 채워져 있고, 이를 담보로 많은 활동들이 일어나고 있다""고 보도했다.  즉, FTX가 FTT토큰을 발행하고 이를 알라메다가 사주는 방식으로 운영 중이라는 것인데, 시장은 유동성이 낮은 FTT를 주요 자산으로 보유한 알라메다의 재무적 취약성에 주목했다. 알라메다 측은 FTT가 전체 대차대조표의 일부일 뿐이라며 반박했다. 그러나 자오의 트윗은 불을 질렀다. 자오는 ""FTX가 상황이 진행됨에 따라 향후 며칠 동안 매우 변동적일 것으로 보인다""는 글을 올렸고, 지난 주말에는 보유 중인 FTT를 전량 매각하겠다고 밝혔다. 그는 ""바이낸스가 자신과 팍소스가 발행한 스테이블 코인 BUSD와 FTT를 합쳐 약 21억 달러어치를 보유하고 있다""며 ""이번 사실 때문에 우리는 장부에 남아 있는 FTT를 모두 청산키로 했다""고 밝혔다. 이에 신뢰가 흔들린 투자자들은 곧바로 자금을 대거 빼내려는 '뱅크런' 움직임을 보였고, FTX는 결국 인출 중단 조치를 내렸다. 아르카의 제프 도먼 최고투자책임자는 CNBC에 ""FTT 가격이 더 내려가면 알라메다는 마진콜과 모든 종류의 압력에 직면하게 될 수 밖에 없다""며 ""만약 FTX가 알라메다의 대출기관이었다면 모든 사람들이 곤경에 처하게 될 것""이라고 말했다. 그는 ""알라메다 자체적 문제일 수 있었던 사안이 뱅크런으로 번졌다""며 ""모두가 FTX에서 자산을 빼내기 시작했고, FTX가 파산할 지 모른다는 두려움이 엄습했다""고 설명했다. 
]"
2022-11-09,가상화폐 거래소 FTX 유동성 위기에…비트코인 1만8000달러 붕괴,https://n.news.naver.com/mnews/article/021/0002540331?sid=101,"[




비트코인 모형. 연합뉴스 자료 사진  FTX 자체 코인은 80% 폭락, 이더리움도 16% 하락…“시장불안 해소 요원”글로벌 가상화폐 거래소 FTX의 유동성 위기 사태가 번지면서 비트코인 가격이 폭락했다.8일(현지시간) 가상화폐 정보 사이트 코인마켓캡에 따르면, 미국 서부 시간 기준 오후 1시 40분 현재 시가총액 1위 가상화폐인 비트코인 가격은 24시간 전과 비교해 11% 넘게 하락한 1만8382달러에 거래됐다. 시총 2위 코인인 이더리움은 16% 하락해 1323달러로 미끄러졌고, FTX가 주로 거래를 지원해온 가상화폐 솔라나는 25% 폭락했다.아울러 FTX가 자체적으로 발행하는 코인 FTT토큰의 이날 낙폭은 무려 80%에 달했다. 세계 최대 가상화폐 거래소 바이낸스는 이날 코인 시장을 진정시키고 투자자를 보호하기 위해 FTX의 미국 법인을 제외한 모든 사업을 인수하는 방안을 추진하겠다고 발표했다.하지만, 이 발표는 시장에서 ‘반짝 반등’을 끌어냈을 뿐 인수 거래가 성사되지 않을 수 있다는 불안감이 확산하며 투자 심리를 냉각시켰다. FTX의 유동성 위기는 최근 계열사인 알라메다에서 시작됐다. 지난 2일 가상화폐 전문매체 코인데스크는 알라메다의 대차대조표를 입수해 자산의 대부분이 FTT토큰으로 채워져 있다고 보도했다. 이 보도는 FTX가 FTT토큰을 발행하면 알라메다가 대부분 사주는 것 아니냐는 해석과 함께 두 회사의 재정 부실로 이어질 수 있다는 우려로 번졌다.FTX와 알라메다는 모두 미국의 30세 코인 갑부 샘 뱅크먼-프리드 최고경영자(CEO)가 창업한 회사다. 이런 상황에서 FTX와 경쟁 관계에 있던 바이낸스가 결정적 한 방을 날렸다.자오창펑 바이낸스 CEO는 7일 바이낸스가 보유 중인 FTT토큰을 모두 팔겠다고 발표했다. 그러면서 자신의 결정이 “최근의 폭로”에 따른 것이라며 FTX와 알라메다의 코인 거래 구조를 겨냥했다.자오창펑의 FTT토큰 청산 발표는 FTX에서 일종의 뱅크런(고객이 코인을 한꺼번에 인출하는 상황)을 촉발했다. 이에 뱅크먼-프리드는 “거짓 루머”라며 유동성 위기를 일축했고 두 사람의 대립은 ‘코인 고래’(가상화폐 거액 투자자)들의 싸움 양상으로 진행됐다.하지만, FTX의 유동성 경색 현상은 더욱 심해졌고, 뱅크먼-프리드는 결국 가상화폐 업계의 최대 큰손인 자오창펑에게 도움을 요청했다. 이후 두 사람은 바이낸스가 FTX 인수에 나선다고 이날 발표했고, 비트코인도 급반등하며 한때 2만 달러를 회복했다.하지만, 인수 거래 성사에 대한 의구심이 확산하며 FTX 유동성 위기에 대한 불안감은 진정되지 않았고 비트코인 가격도 한때 1만7000달러 선까지 미끄러졌다. 시장에선 바이낸스가 FTX 인수 투자의향서(LOI)에 서명했지만, 자오창펑은 이 문서에 대해 계약상 구속력이 없다는 단서를 달았다는 점에 주목했다.
]"
2022-11-09,가상화폐 거래소 FTX 유동성 위기…비트코인 1만9000달러 선 붕괴,https://n.news.naver.com/mnews/article/024/0000078225?sid=101,"[
비트코인 한때 1만8천달러 붕괴…FTX 토큰 최대 낙폭 80%바이낸스가 FTX 인수 추진했지만, 불안감 여전



(매경DB)글로벌 가상화폐 거래소인 FTX의 유동성 위기설이 사실화되며 비트코인 가격이 폭락했다.시가총액 1위 가상화폐 비트코인은 11월 8일 오후 5시(미국 서부 시간 기준) 24시간 전 가격 대비 10% 이상 하락한 1만8431달러(코인마켓캡 기준)에 거래되고 있다. 같은 시각 이더리움은 24시간 전 대비 15.7% 하락했고 FTX에서 5번째로 많은 거래량을 보이던 솔라나 역시 20.5% 폭락했다. 심지어 FTX가 자체적으로 발행하는 코인 FTT 토큰의 낙폭은 무려 73%에 달한다.계열사 알라메다에서 시작된 FTX의 유동성 위기는 세계 최대 가상화폐 거래소 바이낸스의 자오창펑 CEO가 “보유 중인 FTT 토큰을 모두 팔겠다”고 밝히면서 촉발됐다. 바이낸스 대표의 발표로 인해 FTX의 많은 고객이 서둘러 가상화폐를 인출하는 현상이 나타났다. 이와 관련 샘 뱅크먼-프리드 FTX 대표는 유동성 위기에 전면 반박했지만, 유동성 경색 현상이 심화되자 바이낸스에 도움을 요청했다.결국 바이낸스가 FTX를 인수한다고 발표하고 비트코인이 급반등하며 급한 불이 꺼지기는 했지만, 여전히 FTX의 유동성 위기에 대한 불안감은 지워지지 않은 상황이다. 비트코인 가격이 미끄러져 한때 1만8000달러 선이 붕괴되는가 하면 ‘공포·탐욕지수’가 29점(공포 수준)을 기록한 것이 이를 방증한다.시장에서는 바이낸스가 서명한 FTX 인수 투자의향서(LOI)가 계약상 구속력이 없다는 점을 들어 우려를 표한다. 가상화폐 분석업체 크립토컴페어는 “자오창펑이 인수 거래에서 손을 뗄 경우 여전히 FTX의 유동성 문제가 불거질 수 있다”고 의견을 밝혔고, 코인투자사 사토리리서치도 “구속력 없는 LOI는 상황이 유동적이라는 것을 보여준다”고 진단했다.
]"
2022-11-09,비트코인 7% 등 가상자산 가격 급락,https://n.news.naver.com/mnews/article/014/0004925762?sid=105,"[
			  [파이낸셜뉴스] 세계 3위 가상자산 거래소 FTX의 유동성 문제가 불거지면서 비트코인 등 가상자산 가격이 급락했다.   9일 글로벌 가상화폐 시황 중계 사이트 코인마켓캡에 따르면 이날 오후 4시 30분 기준 비트코인 가격은 24시간 전보다 7.28% 하락한 1만8340.80달러에 거래됐다. 이날 오전 4시 30분 1만7063달러에 거래되면서 1만8000달러선이 붕괴된 이후 소폭 반등했다. 비트코인 가격이 1만 8000달러 아래로 내려간 것은 2020년 11월 이후 2년만이다.   같은 시간 이더리움도 24시간 전보다 13% 하락한 1290.07달러에 거래됐다. FTX가 거래를 지원해온 솔라나는 27.23% 급락한 20.05달러에, FTX가 자체 발행하는 FTX토큰(FTT)은 70.67% 폭락한 5.10달러에 거래됐다.   글로벌 가상자산 중계 사이트 코인마켓캡에 따르면 지난 24시간 동안 가상자산들의 총 시가총액은 1조3000억달러에서 9150억달러로 11% 이상 감소했다.   이날 세계 최대 가상자산 거래소인 바이낸스가 FTX닷컴을 인수하겠다고 밝히자 비트코인 등 가상자산 가격이 급등했다가 인수 거래가 성사되지 않을 수 있다는 불안감이 커지며 다시 크게 빠졌다.   디지털자산운용사 아르카의 제프 도먼 최고투자책임자는 ""가상자산 시장의 불투명성이 불거진 것""이라며 ""FTX가 모든 인출 요구를 즉각 이행하지 않아서 문제 없이 넘어갈 수 있었던 일이 유동성 위기가 돼버렸다""고 말했다.
		]"
2022-11-09,나랏돈 4억 빼돌려 주식‧가상화폐로 날린 공무원 2심도 ‘징역 5년’,https://n.news.naver.com/mnews/article/421/0006447648?sid=102,"[




ⓒ News1 DB(춘천=뉴스1) 이종재 기자 = 4억원 상당의 국고를 빼돌려 주식과 가상화폐에 투자해 탕진한 공무원이 항소심에서도 실형을 선고받았다.서울고법 춘천재판부 제1형사부(황승태 부장판사)는 9일 특정범죄가중처벌 등에 관한 법률 위반(국고 등 손실) 등 혐의로 기소된 A씨(40)가 낸 항소를 기각하고 원심판결(징역 5년)을 유지했다.횡성군청 소속 공무원인 A씨는 2020년부터 지난해까지 총 44회에 걸쳐 3억9900만원에 이르는 공금을 횡령해 주식과 가상화폐에 투자해 탕진한 혐의로 기소됐다.이 일로 A씨는 지난 6월 징계심의에서 파면조치됐다.재판부는 “피고인은 엄격한 도덕성과 청렴성을 갖춰야 할 공무원인데도 이 사건 범행을 저질렀다”며 “피고인의 범행으로 인해 벌어진 손실 규모와 입힌 손해, 사용처, 피해회복이 이뤄지지 못한 점 등 관련 증거를 고려하면 원심의 양형은 합리적 범위 내에서 이뤄져 적정한 것으로 판단된다”고 항소를 기각했다.
		]"
2022-11-09,"인섹시큐리티, 'CTI 기반 랜섬웨어 및 암호화폐 추적 세미나' 개최",https://n.news.naver.com/mnews/article/092/0002273180?sid=105,"[
'크리미널 IP' 사용해 악성코드 IP 및 도메인 조회 방법 등 소개디지털 포렌식, 모바일 포렌식, 악성코드 포렌식 전문업체인 인섹시큐리티는 오는 22일 보안 및 디지털 포렌식 담당자들을 대상으로 '사이버 위협 인텔리전스 기반 랜섬웨어 및 암호화폐 분석 추적 세미나’를 개최한다고 밝혔다.이번 세미나는 ▲최신 악성코드 동향에 대한 소개를 시작으로 ▲조샌드박스를 활용해 윈도우, 리눅스, 맥, 안드로이드, iOS 등 5가지 운영 체제기반의 실행 파일 및 문서 파일의 악성코드 감염여부 분석 시연 ▲‘크리미널 IP’를 사용해 악성코드 IP 및 도메인 조회 방법 ▲암호화폐 분석 도구 ‘안체인에이아이’ 소개 ▲가상화폐 지갑 주소를 이용한 트랜잭션 추적 방법, 트랜잭션 연관 분석 시연 등의 교육 프로그램을 마련해 참가자들의 이해를 도울 예정이다.



조시큐리티의 조샌드박스는 윈도우, 리눅스, 맥, 안드로이드, iOS 등 5가지 운영 체제기반의 실행 파일 및 문서 파일 분석을 지원하는 통합 플랫폼으로, 다양한 엔드포인트 및 네트워크 포인트 솔루션, 망 분리 네트워크 솔루션과도 연동이 가능하다.사이버 위협 인텔리전스(CTI) 전문기업 에이아이스페라(AI Spera)의 사이버 위협 인텔리전스 검색엔진 플랫폼인 ‘크리미널 IP’는 실시간으로 수집되는 전 세계의 IP 주소를 기반으로 탐지된 사이버 위협에 선제적으로 대응할 수 있도록 IP 및 도메인 등의 IT 자산 정보를 제공하는 CTI 검색엔진 솔루션이다. API 기능도 제공하고 있어 기존 보안 시스템이나 운영중인 서비스에 간단히 연동할 수 있으며 ▲공격 표면 관리 ▲이상유저탐지 (FDS) ▲브랜드 침해 탐지 ▲B2C 보안 서비스 등 기업의 보안 위협 탐지에 탁월하다.안체인에이아이(AnChain.AI)는 블록체인 보안, 위험 관리 및 규정 준수 전략을 강화할 수 있도록 돕는 AI 기반 사이버 보안 기업으로서, AI 기술을 적용하여 암호화폐 거래를 모니터링하고 의심스러운 활동을 감지하며 알려진 취약점에 대해 스마트 계약 코드를 스캔할 수 있는 차세대 블록체인 분석 및 추적 솔루션을 공급하고 있다.안체인에이아이는 미국의 증권 감독 당국인 SEC(증권 거래 위원회)를 포함한 금융 및 정부 기관을 비롯하여 10개 이상의 국가에서 100개 이상의 고객을 확보하고 있다. 안체인에이아이의 자금세탁방지(AML) 엔진은 매일 10억 달러 이상의 암호화폐 거래를 분석하고 있다.안체인에이아이의 블록체인 분석 및 추적 솔루션은 가상화폐 지갑 주소를 이용한 트랜잭션을 추적하여 악용여부를 확인하고, 대화형 조사 도구로 조사 업무를 신속하게 수행할 수 있다. 트랜잭션 연관 및 상세 분석과 통계 확인을 통해 정확한 분석이 가능하다. 특히 가상화폐 위협 인텔리전스 정보를 실시간으로 제공하여 가상화폐 지갑의 위험성을 3단계로 차등화하여 평가할 수 있으며, 기존 다양한 보안 솔루션에 통합되어 특정 비트코인 지갑 주소의 위험성도 빠르게 식별할 수 있다.김종광 인섹시큐리티 대표는 “인섹시큐리티는 랜섬웨어 및 블록체인 암호화폐 분석 등 디지털 포렌식 솔루션에 대한 업계 관계자들의 이해를 높이고 국내 실무형 전문가 양성을 위해 전문 강사진들을 통해 고품질의 보안 교육에 나서고 있다”라며 “인섹시큐리티는 조시큐리티와 안체인에이아이, 에이아이스페라의 제품 공급에서부터 기술 지원 및 교육 컨설팅 등의 서비스를 폭넓게 제공하고 있다. 국내 기업들이 에이아이스페라의 CTI 정보를 활용하고, 조시큐리티의 조샌드박스 보안 솔루션과 안체인에이아이의 블록체인 및 암호화폐 추적 분석 솔루션을 연동시켜 보다 강력한 보안 환경을 구축할 수 있도록, 보안 담당자 대상의 다양한 교육 세션을 지속적으로 진행할 예정”이라고 말했다.사이버 위협 인텔리전스 기반 랜섬웨어 및 암호화폐 분석 추적 세미나는 22일 오후 2시부터 5시반까지 금천구 독산동 인섹시큐리티 본사 교육센터에서 진행된다.
]"
2022-11-08,"美정부, 4조7천억원 도난 암호화폐 회수…팝콘통까지 샅샅이 수색",https://n.news.naver.com/mnews/article/003/0011524904?sid=104,"[
기사내용 요약미 연준, 4조7천억대 규모 도난 암호화폐 회수했다 밝혀…역대 2위 규모제임스 중, 암시장 사이트 '실크로드' 맹점 공략해 비트코인 5만 개 탈취이후 기업인 행세하다 주거지 급습당해 덜미…자산 압류 및 20년형 선고



[서울=뉴시스] 미 연준이 10여 년 전 도난당한 33억 6000만 달러(약 4조 7000억원) 상당의 비트코인을 회수했다고 미국 월스트리트저널이 7일(현지시간) 보도했다. 당시 비트코인 탈취 행각을 벌인 제임스 중은 최대 20년형에 처해질 예정이다. 2022.11.08.  *재판매 및 DB 금지[서울=뉴시스]정희준 인턴 기자 = 미국 연방준비제도(연준·Fed)가 암거래 사이트인 '실크로드'에서 10여 년 전 도난당한 33억 6000만 달러(약 4조7000억원) 상당의 비트코인을 압류·회수했다고 발표했다. 이는 역대 2위 규모의 도난 암호화폐 회수이다.미국 월스트리트저널(WSJ)은 7일(현지시간) 마약과 다른 불법적인 상품들을 거래하는 암시장 사이트인 '실크로드'에서 천문학적인 액수의 비트코인을 탈취한 혐의의 제임스 중(James Zhong)이 지난 4일 유죄를 선고받았다고 보도했다. 중은 최대 20년 형에 처해질 예정이다.중은 지난 2012년 9월, 실크로드 거래 시스템의 맹점을 공략해 9개의 계정을 통해 약 5만 개의 비트코인을 탈취했다. 중은 이후 추적을 피하기 위해 수많은 가상 계좌로 암호화폐를 전송했다.이후 중은 대범하게도 2014년 'JZ 캐피털'이라는 회사를 차리고는 비트코인 투자 및 컴퓨터 프로그래밍 전문가 행세를 했다. 중은 자신의 소셜미디어(SNS)에 호화 요트와 개인 비행기와 함께 찍은 사진들을 업로드하기도 했다.중의 이러한 '좋은 시절'은 중에 대해서 어느 정도 의심하고 있던 미국 법무부가 2021년, 아무런 예고 없이 그의 주거지를 급습하면서 끝이 났다. 법무부는 급습 과정에서 카사시우스 코인(물리적 비트코인) 25개를 비롯한 5만 676개의 비트코인을 압류했다. 당시 법무부는 중의 집을 이 잡듯 뒤져 분산되어 이곳저곳에 숨겨놓았던 암호화폐들을 모조리 발견해 낸 것으로 알려졌다. 법무부 측 대변인은 중의 자택 화장실 벽장에 있던 팝콘 통에서도 담요로 싸인 암호화폐 숨겨져 있었다고 언급했다. 데미안 윌리엄스 검사는 ""10년이 넘는 세월 동안 베일에 싸여 있던 도난 비트코인을 회수한 것이다""라고 밝혔다. 이는 2016년 비트파이넥스 해킹으로 인해 도난당한 36억 달러(약 5조원) 규모의 암호화폐 회수에 이은 역대 2위 규모이다.다만, 2021년 이후 닥친 비트코인의 약세로 인해 법무부가 당시 압류한 비트코인 5만여 개의 가치는 현재 약 10만 달러(약 1조 4000억원) 수준이다．
]"
2022-11-09,"""코인거래소 FTX 유동성 위기""…가상자산株 '휘청'",https://n.news.naver.com/mnews/article/215/0001064442?sid=101,"[




세계 최대 가상화폐 거래소 FTX의 유동성 위기가 불거지자 국내 가상화폐 관련주들도 덩달아 약세를 보이고 있다.9일 오전 9시 20분 현재 비덴트는 전 거래일보다 220원(4.85%) 하락한 4,320원에 거래되고 있다. 같은 시각 우리기술투자(-3.53%), 위지트(-2.12%)도 동반 하락 중이다.비덴트는 가상자산 거래소 '빗썸'의 최대주주이며, 위지트는 자회사 티사이언티픽이 빗썸의 운영사인 빗썸홀딩스의 특수관계인이다. 우리기술투자는 가상자산 거래소 업비트 운영사인 두나무 지분을 보유하고 있어 가상자산 관련주로 분류된다.이번 가상자산 관련주가 하락한 것은 간밤 글로벌 가상화폐 거래소 FTX의 유동성 위기로 인해 비트코인이 2,600만원대까지 급락하고 FTX 자체 발행 코인인 FTT가 70% 이상 추락한 데에 따른 것이다.FTX의 유동성 위기는 글로벌 가상자산 거래소 바이낸스의 자오창펑 최고경영자(CEO)가 ""보유 중인 FTT 토큰을 모두 팔겠다""고 밝히면서 촉발됐다.알라메다의 자산 대부분이 FTT 토큰으로 구성됐다고 최근 알려졌는데 이 사실이 'FTX가 FTT 토큰을 발행하면 알라메다가 대부분 사주는 것 아니냐'는 해석 등으로 번지며 재정 부실 우려가 나왔기 때문이다.FTX를 인수하기로 앞서 합의한 가상화폐 거래소 바이낸스는 ""FTX의 미국 법인을 제외한 모든 사업을 인수하는 방안을 추진하겠다""고 발표했지만 시장 불안은 해소되지 않고 있는 것으로 보인다.
]"
2022-11-09,"FTX 유동성 위기, 암호화폐 시총 하루새 137조 증발",https://n.news.naver.com/mnews/article/421/0006445842?sid=104,"[




코인마켓캡 갈무리(서울=뉴스1) 박형기 기자 = 세계 제2위의 암호화폐(가상화폐)거래소인 FTX가 유동성 위기를 겪고 있다는 소식으로 뱅크 런(bank run, 대규모 예금인출 사태)이 발생, 비트코인이 12% 폭락하는 등 암호화폐가 일제히 폭락하고 있다.9일 오전 8시 현재(한국시간 기준) 비트코인은 12%, 이더리움은 18%, 도지코인은 25% 각각 폭락하고 있다. FTX가 발행하는 자체 코인인 FTX코인도 75% 폭락하고 있다.이에 따라 암호화폐 전체 시총이 1조 달러를 하회하는 것은 물론 9000억 달러(약 1239조) 수준으로 쪼그라들었다.글로벌 암호화폐 시황중계 사이트인 코인마켓캡에 따르면 이 시각 현재 암호화폐 시총은 전거래일보다 10.09% 줄어든 9167억 달러를 기록하고 있다. 전일에는 1조달러를 약간 상회했었다. 하루새 암호화폐 시총이 1000억 달러(약 137조) 정도 사라진 셈이다.
		]"
2022-11-09,"한은 디지털화폐 실험, 결과는 ""현금·예금 대체는 불완전""",https://n.news.naver.com/mnews/article/014/0004925260?sid=101,"[
'중앙은행 디지털화폐' 주제로 컨퍼런스 



왼쪽부터 가상화폐 리플, 비트코인, 이더리움, 라이트코인. /로이터 뉴스1 [파이낸셜뉴스] 중앙은행 디지털화폐(CBDC)에 대한 한국은행의 모의실험이 마무리된 가운데 CBDC 도입을 위해서는 신뢰성 있는 인프라 구축이 중요하다는 데 의견이 모아졌다. 특히 CBDC는 현금과 요구불예금을 불완전하게 대체하는데 CBDC가 현금과 요구불예금을 20% 대체할 경우 국내총생산(GDP)이 최대 0.19%까지 소폭 위축될 수 있다는 분석이 나왔다. CBDC는 중앙은행을 뜻하는 'Central Bank'와 디지털 화폐(Digital Currency)를 합친 용어로, 비트코인 등 민간 가상화폐와 달리 각국 중앙은행이 발행한 디지털 화폐다.     CBDC 도입 과제는 신뢰성 있는 인프라 구축  8일 한국은행이 '중앙은행 디지털화폐(CBDC): 한국은행의 준비와 비전'을 주제로 개최한 2022년 지급결제제도 컨퍼런스에서 CBDC 도입을 위해 신뢰성과 안정성이 가장 큰 경쟁력이라는 의견이 나왔다.   이동엽 금융위원회 금융혁신과장은 ""CBDC는 신뢰성이나 안정성 측면에서 경쟁력이 있다고 생각한다""며 ""법정 통화로서 가상자산과 차이가 있으며, 금융안정성이나 정보관리 등 CBDC와 관련한 다양한 우려점을 줄여나가는 것이 성공적인 도입의 밑거름이 될 것""이라고 말했다.   특히 수요가 관건으로 경제 위기 상황에서 수요가 더 클 수 있다고 예상했다. CBDC의 편의성이 금리이익보다 크다면 CBCD는 요구불예금도 대체할 수 있을 것이라는 판단이다. 다만 이럴 경우 이자 지급에 대한 설계 방법이 중요할 것이라고 했다.   실제 강환구 한국은행 경제연구원 실장은 주제발표를 통해 ""CBDC는 현금과 요구불 예금을 불완전하게 대체할 것""이라며 ""CBDC가 현금만 대체하는 경우 실물경제에 미치는 영향은 거의 없지만, 요구불예금 기능도 일부 대체한다고 하면 은행산업 구조에 따라 금융산업에 미치는 영향이 달라진다""고 설명했다.     요구불예금 기능 대체땐 금융산업에 영향  은행산업이 독점이라고 가정하면 실물경제에 영향이 없지만 은행산업을 완전경쟁으로 가정하면 예금이 감소하고 대출금리가 높아지는 등 실물경제에 소폭 부정적인 영향도 가능하다는 것이다. 이에 CBDC가 현금과 요구불예금을 20% 대체할 경우 GDP를 최대 0.19% 위축시킬 수 있고, 다만 이는 우려할 만한 수준은 아니라고 했다.   이승덕 성균관대 경제학과 교수는 ""지급결제 수단에서의 신뢰는 안전한 지급보증수단이나 자산""이라며 ""정보의 흐름을 어떻게 관리하느냐도 중요하다""고 말했다.   이어 ""우리나라와 같이 금융인프라가 잘 갖춰진 경우 CBDC에 대한 민간의 수용성은 의문""이라며 ""CBDC는 안전한 금융자산을 공급해 경제금융에 기여하는 기능을 해야한다""고 했다. CBDC를 발행하는 국가의 신뢰문제가 중요하다는 것이다.   강 실장은 ""뱅크런이나 디지털런 같은 금융안정 차원의 문제가 최소화되도록 제도를 도입해야하고 금융위기시 효율적인 사용에 대한 추후 연구도 필요하다""고 덧붙였다.   또 정경영 성균관대 법학전문대학원 교수는 ""디지털 상황에서 CBDC의 필요성은 불록체인 도입과 같은 탈중앙화에 대한 반작용이라는 생각이 든다""며 ""통화가 분산화될 때 국가 기능에 대한 고민이 있고 이에 CBDC 필요성이 거론되는 것으로 보인다""고 말했다. #비트코인 #가상화폐 #중앙은행디지털화폐CBDC  
]"
